Rank,ID,Name,Price (USD),Market Cap (USD)
1,bitcoin,,8731.848525871,161407638875.37
2,ethereum,,200.690728582,22417907964.49
3,tether,,0.994110104,8973070176.19
4,ripple,,0.194190363,8586301007.65
5,bitcoin-cash,,223.019597766,4128417969.33
6,bitcoin-cash-sv,,184.451928225,3396668808.39
7,litecoin,,42.186396242,2747197416.96
8,binancecoin,,15.992111456,2364976579.03
9,eos,,2.495011877,2350281411.48
10,tezos,,2.644017005,1891390878.58
11,cardano,,0.051658134,1615330815.84
12,chainlink,,3.803452657,1445348368.31
13,okb,,4.863493288,1375582129.49
14,stellar,,0.064074276,1304869996.60
15,crypto-com-chain,,0.073131506,1246274406.74
16,leo-token,,1.139857809,1112039595.13
17,monero,,60.620343884,1069209616.22
18,tron,,0.014235631,951110940.07
19,huobi-token,,3.823905491,888883862.19
20,ethereum-classic,,6.551597833,766222596.35
21,usd-coin,,0.995617779,728156160.03
22,neo,,9.667651476,681859458.60
23,dash,,71.484762285,679118165.05
24,iota,,0.189467912,530521195.50
25,cosmos,,2.495621008,469223846.20
26,zcash,,45.028518825,415518668.87
27,nem,,0.038243655,345726368.56
28,theta-token,,0.336755715,341994631.06
29,dogecoin,,0.002425809,303756922.66
30,ontology,,0.467349164,298547621.42
31,maker,,323.807622581,287383445.07
32,vechain,,0.004426288,285158730.65
33,basic-attention-token,,0.194885269,284727657.57
34,ftx-token,,2.709957457,272236420.81
35,paxos-standard,,0.995856425,250589636.74
36,digibyte,,0.018130040,240079627.24
37,omisego,,1.530092959,214784169.96
38,0x,,0.302383041,198779927.86
39,binance-usd,,0.992566916,179034314.80
40,hedera-hashgraph,,0.037876660,166787982.80
41,icon,,0.302458137,166035434.41
42,lisk,,1.149680651,161352207.49
43,decred,,13.233418684,153039873.95
44,enjincoin,,0.164898488,151669033.68
45,qtum,,1.565463437,150644552.80
46,bitcoin-gold,,8.480772520,149009188.15
47,algorand,,0.196827827,147205144.45
48,true-usd,,0.997088588,141150712.15
49,augur,,12.012975525,132425495.93
50,husd,,0.994946865,121864339.06
51,dai,,0.994050539,121216901.15
52,ravencoin,,0.019165935,119436934.67
53,numeraire,,24.962353208,118130936.92
54,kyber-network,,0.651211844,117531226.20
55,nano,,0.879867426,117520027.15
56,monacoin,,1.555488664,113473210.51
57,zilliqa,,0.009810627,103665230.56
58,bitcoin-diamond,,0.542375142,102729563.81
59,waves,,1.017730110,102024440.12
60,bytom,,0.062768558,100302923.77
61,holotoken,,0.000545202,96838498.78
62,hive,,0.265507079,94630055.95
63,status,,0.024759858,94587732.75
64,siacoin,,0.002085236,92297594.47
65,tether-gold,,1735.979487953,87177603.68
66,republic-protocol,,0.097256188,85243310.66
67,blockstack,,0.125025478,84466597.40
68,gatechain-token,,0.441942306,84336155.58
69,dxchain,,0.001672614,83630699.93
70,celsius-degree-token,,0.172202162,77725664.30
71,kucoin-shares,,0.945881983,77725014.76
72,havven,,0.783941684,76906322.43
73,unibright,,0.522059191,73152721.73
74,electroneum,,0.007040081,71229375.91
75,nervos-network,,0.004069364,71003857.19
76,komodo,,0.568794293,68376176.88
77,steem,,0.201999804,67924946.23
78,matic-network,,0.019427389,67412523.60
79,ethlend,,0.056191235,66382154.15
80,compound-ether,,4.005183499,65123660.08
81,energi,,2.381282701,64039239.91
82,uma,,1.243021386,63643090.22
83,nexo,,0.111387037,62376742.01
84,verge,,0.003761648,61352076.20
85,bittorrent-old,,0.000266647,56560326.50
86,hshare,,1.223457226,54829477.24
87,bitshares,,0.020106239,54542813.90
88,solve-care,,0.153048394,54433808.04
89,zencash,,5.828719963,53570132.42
90,kusama,,6.591715741,52250493.06
91,quant-network,,4.939369237,49218756.03
92,streamr-xdata,,0.068775341,48087582.98
93,loopring,,0.040725231,47779009.81
94,decentraland,,0.035414439,47332352.14
95,reddcoin,,0.001585947,47068768.16
96,maidsafecoin,,0.102606498,46434818.25
97,bytecoin,,0.000250597,46126547.61
98,v-systems,,0.023035650,46087097.69
99,golem,,0.047026111,46075616.19
100,ardor,,0.046660714,45999095.88
101,iostoken,,0.003798488,45714683.98
102,wax,,0.047876256,45613463.38
103,chiliz,,0.009111808,43848915.35
104,zcoin,,4.194087211,42839418.72
105,tokenize-xchange,,0.514605893,41341098.75
106,aeternity,,0.109687923,39137632.45
107,aion,,0.089648916,37889990.51
108,ripio-credit-network,,0.073663388,37678542.57
109,aelf,,0.081224922,37507307.12
110,crypterium,,0.454672462,36505796.82
111,power-ledger,,0.084169132,35933721.60
112,rocket-pool,,2.271243560,35894619.67
113,rif-token,,0.059283832,35870668.35
114,thunder-token,,0.006606571,35576196.82
115,handshake,,0.125668293,34590159.95
116,aragon,,1.012002781,34343851.79
117,terra-luna,,0.181350117,34223995.77
118,waykichain,,0.176571814,33391909.07
119,pundi-x,,0.000139523,33263173.26
120,digitex-futures-exchange,,0.038601845,32937024.02
121,ark,,0.213028658,31949716.30
122,stratis,,0.307969509,30894263.62
123,gxchain,,0.459302484,29933309.78
124,asd,,0.037669998,29339344.08
125,swipe,,0.457675119,28713095.30
