Rank,ID,Name,Price (USD),Market Cap (USD)
1,bitcoin,,567.175000000,7309311839.38
2,solarcoin,,0.005993950,587525062.00
3,litecoin,,9.829142750,287270988.44
4,nxt,,0.064657950,64657762.23
5,dash,,9.925562500,43448584.09
6,peercoin,,1.633464000,35082453.54
7,ripple,,0.003953210,30905753.62
8,dogecoin,,0.000362992,29845231.74
9,namecoin,,1.758242500,15835139.87
10,omni,,21.240000000,11961560.88
11,blackcoin,,0.134766452,10046121.21
12,maidsafecoin,,0.018262300,8264648.00
13,counterparty,,2.552287500,6761604.27
14,vertcoin,,0.732790100,3788048.50
15,zetacoin,,0.018433187,2959303.00
16,primecoin,,0.419709500,2510499.51
17,monero,,1.685088268,2301138.00
18,feathercoin,,0.039702250,1825698.83
19,infinitecoin,,0.000019670,1781470.27
20,maxcoin,,0.053098923,1173688.41
21,novacoin,,1.627792250,1165709.24
22,worldcoin,,0.017015250,983606.65
23,ixcoin,,0.047075525,941249.23
24,potcoin,,0.007293870,887491.61
25,reddcoin,,0.000034030,861490.62
26,cloakcoin,,0.173691000,783471.00
27,einsteinium,,0.000516129,573148.70
28,myriadcoin,,0.001588090,510083.39
29,pandacoin,,0.000015710,503783.00
30,unobtanium,,2.441750764,456519.49
31,goldcoin,,0.012290682,385750.98
32,digibyte,,0.000238214,283723.95
33,auroracoin,,0.169012478,256912.99
34,digitalcoin,,0.015211634,238699.48
35,freicoin,,0.005104575,234619.51
36,terracoin,,0.034030500,225082.36
37,whitecoin,,0.000697625,211067.56
38,nav-coin,,0.004229270,201701.00
39,riecoin,,0.043443500,152636.00
40,bitbar,,11.422200000,134137.00
41,fedoracoin,,0.000000492,131081.95
42,bitcoin-plus,,2.079470000,115098.00
43,electronicgulden,,0.007899490,102491.00
44,curecoin,,0.119254215,92697.97
45,maza,,0.000204183,88016.14
46,groestlcoin,,0.001843319,86942.27
47,diamond,,0.218987000,80915.00
48,artbyte,,0.000197154,54097.00
49,deutsche-emark,,0.005105360,44286.00
50,luckycoin,,0.002707080,43230.00
51,phoenixcoin,,0.001626730,24814.00
52,canada-ecoin,,0.000115422,1221.00
53,globalboost,,0.000028359,324.59
