Rank,ID,Name,Price (USD),Market Cap (USD)
1,bitcoin,,3567.801243199,62348810149.50
2,ripple,,0.323266503,13250399888.87
3,ethereum,,119.814373247,12511274618.87
4,eos,,2.360021459,2424242290.59
5,bitcoin-cash,,125.993922320,2213469273.64
6,tether,,1.003713778,2063760229.04
7,stellar,,0.104294715,1994037466.92
8,litecoin,,30.851094018,1853454693.14
9,tron,,0.024345207,1598024281.32
10,bitcoin-cash-sv,,76.247751258,1340304367.24
11,cardano,,0.042207065,1312610496.97
12,binancecoin,,5.826389521,836972571.06
13,iota,,0.295346334,820187362.55
14,monero,,44.648283508,737795449.60
15,dash,,69.559876186,596116597.62
16,nem,,0.055299024,497739289.09
17,neo,,7.421353626,481956656.50
18,ethereum-classic,,4.137804886,443418966.74
19,usd-coin,,0.994757747,355451747.01
20,ontology,,0.579927962,346206522.16
21,maker,,434.447868098,316208431.70
22,tezos,,0.396877972,309834732.37
23,zcash,,53.101309191,301163802.74
24,waves,,2.555340299,255455277.72
25,dogecoin,,0.002080169,244939834.92
26,vechain,,0.003878055,215008491.90
27,bitcoin-gold,,11.809867105,206824456.78
28,true-usd,,0.995613048,205485943.02
29,zilliqa,,0.021562586,202030612.01
30,chainlink,,0.505217759,183962409.98
31,okb,,0.585899092,175769727.54
32,omisego,,1.225580071,171699889.98
33,qtum,,2.066498823,167914892.28
34,0x,,0.278891723,162848768.02
35,lisk,,1.165604586,151141981.84
36,decred,,16.191119536,148345765.85
37,basic-attention-token,,0.119472567,146503234.86
38,paxos-standard,,0.994518801,138254724.50
39,bitcoin-diamond,,0.809321300,124419468.95
40,bytecoin,,0.000613482,112821147.70
41,digibyte,,0.009904380,112017814.31
42,nano,,0.840340354,111969899.74
43,augur,,9.630895071,105672139.08
44,icon,,0.220949524,104646972.72
45,verge,,0.006731068,104012152.58
46,holotoken,,0.000577588,102547334.22
47,bitshares,,0.037007473,99333757.25
48,stratis,,0.994737780,98001208.37
49,aeternity,,0.405871879,92580083.98
50,siacoin,,0.002348356,91346899.17
51,iostoken,,0.006020235,79926102.25
52,steem,,0.262016525,76757001.65
53,pundi-x,,0.000431716,72250914.64
54,sai,,1.007183479,71808938.47
55,komodo,,0.631485930,70388651.38
56,status,,0.018368317,64158173.17
57,zeon,,0.002487884,62476056.50
58,quark-chain,,0.039138388,61747655.56
59,odem,,0.274085778,60545534.13
60,golem,,0.061895664,59337897.22
61,revain,,0.199220526,56208411.55
62,electroneum,,0.006057179,52951961.73
63,hshare,,1.195269741,52315617.11
64,ark,,0.369208864,51313716.46
65,ardor,,0.050367512,50182989.76
66,maidsafecoin,,0.108691012,49189789.14
67,populous,,1.287297058,47605979.35
68,decentraland,,0.036469958,45996970.37
69,dentacoin,,0.000139017,44444607.01
70,kucoin-shares,,0.486550146,43952198.51
71,pivx,,0.737657112,43301637.69
72,mixin,,94.042536021,41962635.63
73,huobi-token,,1.036081823,41572136.38
74,qash,,0.110238629,39076900.30
75,monacoin,,0.574202647,37362055.37
76,wax,,0.039228767,37053802.40
77,nexo,,0.066955828,35692168.45
78,polymath,,0.116865353,33965848.43
79,bancor,,0.540489282,33740741.43
80,reddcoin,,0.001179848,33390917.93
81,aion,,0.123468865,32567808.65
82,theta-token,,0.045351692,32107175.94
83,ravencoin,,0.011754328,31578980.63
84,metaverse-etp,,0.550601282,31560043.12
85,elastos,,2.185814027,31306179.79
86,zcoin,,4.734233029,30880055.55
87,gxchain,,0.513057812,30783468.70
88,wanchain,,0.289484664,30779677.30
89,power-ledger,,0.073565766,30540178.68
90,aelf,,0.101391334,30403342.24
91,loopring,,0.040538588,29783477.20
92,enjincoin,,0.034168680,29459373.20
93,waltonchain,,1.135564211,29333299.32
94,digitex-futures-exchange,,0.040293280,29153763.15
95,veritaseum,,12.871321626,27664778.84
96,mithril,,0.056557371,27593517.79
97,singularitynet,,0.046595711,27562972.70
98,kin,,0.000028057,27474427.00
99,nxt,,0.026100164,26074659.13
100,bitcoin-private,,1.261439072,26038051.66
101,particl,,2.775980923,25469175.49
102,smartcash,,0.012689290,25375654.16
103,bankera,,0.002271057,24809428.45
104,loom-network,,0.042462166,24803452.73
105,neon-exchange,,1.104323901,24617493.00
106,odyssey,,0.002827153,24028401.32
107,gas,,2.021845725,23898686.04
108,zencash,,4.261790769,23809742.17
109,nebulas,,0.522720602,23781370.56
110,funfair,,0.004007300,23528380.59
111,dragonchain,,0.088990209,23169130.58
112,syscoin,,0.040337033,22052818.13
113,proximax,,0.003519927,21899473.06
114,enigma,,0.278185107,21437431.05
115,quant-network,,2.089593865,20813038.93
116,byteball,,29.173116749,20797522.82
117,kyber-network,,0.132774755,20747838.01
118,santiment-network-token,,0.333021684,20202905.92
119,centrality,,0.024398000,19939614.26
120,dent,,0.001065958,19827701.15
121,tenx,,0.168477511,19612356.87
122,nexus,,0.322788389,19270217.83
123,cindicator,,0.011171748,18392454.61
124,storj,,0.130985170,17788307.31
125,gifto,,0.030161710,17785963.36
