Rank,ID,Name,Price (USD),Market Cap (USD)
1,bitcoin,,237.489100000,3374927913.96
2,ripple,,0.007778883,248212885.67
3,litecoin,,1.832061556,72229125.77
4,bitshares,,0.007626744,19158023.09
5,dogecoin,,0.000192151,19135944.45
6,stellar,,0.003450363,16690626.63
7,dash,,2.731545650,14768811.76
8,nxt,,0.011961666,11961630.78
9,maidsafecoin,,0.017310000,7833682.25
10,peercoin,,0.331783208,7419158.93
11,bytecoin,,0.000026373,4569142.90
12,namecoin,,0.342632966,3985112.63
13,monero,,0.441656032,3467239.67
14,blackcoin,,0.039994088,2996122.20
15,infinitecoin,,0.000031133,2820511.31
16,counterparty,,0.975435667,2575944.17
17,monacoin,,0.126809638,2534214.52
18,vertcoin,,0.141232284,2151483.19
19,nem,,0.000196053,1764475.90
20,zetacoin,,0.008114114,1316296.85
21,swarm,,0.012111944,1210533.47
22,maxcoin,,0.022319210,925341.83
23,clams,,1.281440930,898451.55
24,digitalnote,,0.000129730,887441.99
25,primecoin,,0.082493282,839206.06
26,omni,,1.490000000,805418.01
27,worldcoin,,0.009986391,779103.61
28,unobtanium,,2.805900702,547243.23
29,digibyte,,0.000108906,464456.04
30,tether,,1.000000000,451600.00
31,feathercoin,,0.006136695,446513.76
32,novacoin,,0.412187221,437866.48
33,blocknet,,0.104080930,405528.86
34,reddcoin,,0.000013753,379841.32
35,ixcoin,,0.017219599,361609.95
36,curecoin,,0.013672859,343828.19
37,emercoin,,0.008530000,300023.87
38,auroracoin,,0.042509288,289821.82
39,syscoin,,0.000663902,274502.94
40,gridcoin-research,,0.000728965,262495.91
41,digitalcoin,,0.011093069,255826.55
42,nav-coin,,0.004187132,244315.22
43,potcoin,,0.000920969,186681.10
44,solarcoin,,0.005442601,183224.98
45,cloakcoin,,0.037004201,169595.17
46,diamond,,0.152013440,162314.17
47,signum,,0.000189575,159359.58
48,bean-cash,,0.000196163,147475.40
49,riecoin,,0.010651100,143200.00
50,goldcoin,,0.003754947,130082.28
51,vcash,,0.016156561,123815.05
52,viacoin,,0.007826249,121878.10
53,fedoracoin,,0.000000430,120763.92
54,verge,,0.000014237,119218.55
55,maza,,0.000138933,100410.30
56,hyperstake,,0.000444022,92986.93
57,freicoin,,0.001957608,89976.72
58,circuits-of-value,,0.000223357,89342.00
59,deutsche-emark,,0.005285280,89045.00
60,terracoin,,0.006074971,61677.79
61,whitecoin,,0.000189991,58024.04
62,myriadcoin,,0.000052447,52325.00
63,artbyte,,0.000081415,38712.40
64,litedoge,,0.000007125,30537.00
65,electronicgulden,,0.005553284,29716.11
66,pandacoin,,0.000000899,29218.71
67,groestlcoin,,0.000463104,26652.81
68,einsteinium,,0.000137841,24260.70
69,gamecredits,,0.000463104,22438.67
70,bitbar,,1.155459397,20914.97
71,bitmark,,0.018892901,17669.02
72,luckycoin,,0.000805088,15387.03
73,nexus,,0.000786032,14421.00
74,canada-ecoin,,0.000133001,10435.00
75,phoenixcoin,,0.000320137,10243.00
76,bitcoin-plus,,0.165563000,9441.00
77,crown,,0.001690930,6929.00
78,okcash,,0.000095162,4414.00
79,unitus,,0.000118606,1260.00
