Rank,ID,Name,Price (USD),Market Cap (USD)
1,bitcoin,,8415.956027336,152984928858.58
2,ethereum,,162.519371106,17722969842.69
3,ripple,,0.227248881,9883783791.65
4,bitcoin-cash,,323.231172928,5893434918.23
5,bitcoin-cash-sv,,259.071656651,4681992121.22
6,tether,,1.000989910,4279582980.17
7,litecoin,,54.264347694,3461934952.48
8,eos,,3.563798570,3415631146.04
9,binancecoin,,16.981201350,2605306661.69
10,cardano,,0.043384299,1348529123.64
11,stellar,,0.058424223,1165989825.02
12,monero,,62.265124330,1083272227.61
13,tezos,,1.554130191,1079481741.87
14,tron,,0.016318681,1072380301.20
15,ethereum-classic,,8.400938327,970209423.09
16,dash,,102.178684337,949067884.48
17,chainlink,,2.462757728,892966198.36
18,leo-token,,0.902424613,892237512.72
19,cosmos,,4.431773107,838377586.14
20,okb,,2.775406675,791054246.79
21,neo,,10.599688537,742244893.46
22,huobi-token,,3.140343371,736259840.60
23,iota,,0.235908362,652221086.49
24,crypto-com-chain,,0.046528730,612525193.37
25,usd-coin,,1.001818263,449166379.98
26,zcash,,49.184983725,425671696.30
27,maker,,470.131919132,408040999.49
28,ontology,,0.637009072,403465723.51
29,nem,,0.039457007,354160751.37
30,vechain,,0.005612105,351835328.72
31,basic-attention-token,,0.208310946,294727260.93
32,dogecoin,,0.002240141,277076163.53
33,paxos-standard,,1.004319977,210884601.24
34,decred,,17.458189790,191522456.73
35,qtum,,1.875290156,180117844.15
36,bitcoin-gold,,9.801300731,170839387.09
37,augur,,13.663706527,149208090.78
38,true-usd,,1.000276603,138758580.89
39,0x,,0.227723587,137597410.74
40,ravencoin,,0.025483882,135936361.35
41,algorand,,0.234724239,132966616.35
42,bytom,,0.083313900,129682936.27
43,holotoken,,0.000635890,112964094.18
44,swipe,,1.801498492,109795618.13
45,theta-token,,0.109519913,109022618.74
46,omisego,,0.758594125,105758033.80
47,lisk,,0.763096595,104598951.27
48,dai,,1.001528941,100642563.13
49,bitcoin-diamond,,0.525300127,98821466.07
50,havven,,1.014922268,91979349.09
51,nano,,0.671987300,89535489.69
52,waves,,0.874512828,87434986.31
53,monacoin,,1.163471981,84210077.08
54,nervos-network,,0.006427331,84045626.65
55,kucoin-shares,,1.022522764,83981900.45
56,gatechain-token,,0.413437033,82645379.64
57,zencash,,9.882325717,81662240.72
58,digibyte,,0.006396442,81554069.57
59,enjincoin,,0.086364033,78227087.77
60,icon,,0.150447093,77589804.56
61,bittorrent-old,,0.000348124,73759203.53
62,komodo,,0.608099099,71513480.90
63,ftx-token,,2.223789859,64155670.70
64,iostoken,,0.005345801,63660329.38
65,v-systems,,0.032422223,61729733.88
66,hshare,,1.374568830,61083551.07
67,siacoin,,0.001462004,61076873.02
68,dxchain,,0.001214299,60710503.32
69,verge,,0.003561403,57794120.26
70,nexo,,0.100124779,55797415.89
71,aeternity,,0.161271074,55458089.53
72,steem,,0.157048394,52673706.93
73,bytecoin,,0.000284819,52305286.63
74,zilliqa,,0.004997672,51257573.09
75,blockstack,,0.099268827,50530071.00
76,bitshares,,0.018456153,49982631.79
77,asd,,0.059629329,46700305.15
78,rif-token,,0.080858874,45157206.04
79,decentraland,,0.034146311,44990317.67
80,ardor,,0.044159269,44414874.91
81,zcoin,,4.671969595,43301316.45
82,kyber-network,,0.250037661,43167515.45
83,energi,,1.633766021,40876859.29
84,matic-network,,0.015919288,40575187.77
85,celsius-degree-token,,0.128196099,39166349.71
86,maidsafecoin,,0.085204908,38622704.13
87,lambda,,0.026199529,37097476.61
88,electroneum,,0.003703218,36795932.44
89,golem,,0.040615474,36460208.86
90,status,,0.010049378,35937938.90
91,terra-luna,,0.186296266,34821815.31
92,iexec-rlc,,0.492816904,34492091.04
93,republic-protocol,,0.040196992,33899693.00
94,crypterium,,0.393834009,33331279.42
95,thunder-token,,0.009430502,32709221.68
96,stratis,,0.386528710,32398630.16
97,quant-network,,3.197345273,31772388.91
98,beam,,0.591883361,31721200.78
99,grin,,0.977162324,31335055.29
100,tomochain,,0.448328892,31103815.07
101,chiliz,,0.007147264,30974425.93
102,solve-care,,0.112009197,30144077.48
103,pundi-x,,0.000130430,30012814.32
104,digitex-futures-exchange,,0.035426445,29710407.59
105,enigma,,0.369740280,29198744.83
106,xmax,,0.001043301,27971022.19
107,aelf,,0.059680667,27507459.71
108,aion,,0.072000759,27449332.50
109,metaverse-etp,,0.347873861,27280667.47
110,gxchain,,0.415758988,27105411.65
111,ethlend,,0.023899708,26823060.38
112,sai,,1.000625483,26676825.49
113,loopring,,0.024190386,26329466.64
114,numeraire,,5.889063217,26290121.36
115,neon-exchange,,0.871844607,24668298.41
116,ripio-credit-network,,0.046879673,23858575.50
117,wax,,0.023834340,22491680.13
118,elastos,,1.524946101,22118795.59
119,ark,,0.153891471,21881054.56
120,wink,,0.000101405,21270369.10
121,hedera-hashgraph,,0.010202854,21179627.65
122,nuls,,0.257756892,20826740.41
123,harmony,,0.005217176,20570352.63
124,reddcoin,,0.000669993,19702575.50
125,fantom,,0.009287488,19578149.18
