Rank,ID,Name,Price (USD),Market Cap (USD)
1,bitcoin,,359.011000000,5346023825.73
2,litecoin,,3.574922590,154953536.08
3,ripple,,0.004287000,142140679.49
4,ethereum,,0.870712800,65341845.39
5,dogecoin,,0.000133866,13653513.03
6,dash,,2.176545674,13102182.46
7,peercoin,,0.415521639,9473816.50
8,stellar,,0.001766334,8544388.02
9,bitshares,,0.003151913,7986870.60
10,nxt,,0.006178729,6178710.89
11,namecoin,,0.468160995,6084220.29
12,maidsafecoin,,0.012268000,5551912.99
13,gridcoin-research,,0.012338399,4569484.84
14,bytecoin,,0.000024836,4412446.45
15,monero,,0.385218732,3922534.04
16,counterparty,,0.798823981,2104151.89
17,blackcoin,,0.024433752,1835265.29
18,monacoin,,0.066974782,1695610.61
19,emercoin,,0.046220000,1689919.07
20,omni,,2.850000000,1565316.90
21,novacoin,,0.954787355,1171841.07
22,gamecredits,,0.017911933,911115.70
23,nem,,0.000097177,874596.50
24,primecoin,,0.070034844,869846.83
25,digibyte,,0.000152346,827988.07
26,worldcoin,,0.005723103,534260.65
27,ixcoin,,0.025156852,528291.54
28,reddcoin,,0.000017563,489339.37
29,digitalnote,,0.000068569,469732.08
30,vcash,,0.038767192,466589.01
31,tether,,1.000000000,451600.00
32,vertcoin,,0.021716343,445303.38
33,infinitecoin,,0.000004681,424102.72
34,clams,,0.381933881,412308.32
35,solarcoin,,0.011492281,392974.53
36,diamond,,0.272805279,380850.35
37,feathercoin,,0.003656552,376507.07
38,auroracoin,,0.041130266,307339.70
39,electronicgulden,,0.021539494,294812.63
40,unobtanium,,1.477332860,290143.74
41,fedoracoin,,0.000001000,280846.32
42,zetacoin,,0.001705938,278617.45
43,curecoin,,0.010219153,266013.72
44,digitalcoin,,0.008654964,243441.74
45,syscoin,,0.000534773,229284.81
46,cloakcoin,,0.041726911,191988.02
47,riecoin,,0.009554340,176051.00
48,swarm,,0.001712482,171154.80
49,maxcoin,,0.003676295,152417.13
50,hyperstake,,0.000351831,133163.21
51,nav-coin,,0.002143435,127517.32
52,blocknet,,0.031677557,123769.13
53,goldcoin,,0.003339741,116213.31
54,potcoin,,0.000547952,116048.82
55,pandacoin,,0.000003325,108105.74
56,siacoin,,0.000014360,103357.99
57,verge,,0.000010779,99862.75
58,viacoin,,0.004064432,76662.75
59,signum,,0.000068288,76133.34
60,groestlcoin,,0.001005231,61387.31
61,bean-cash,,0.000054919,57495.34
62,canada-ecoin,,0.000594983,52383.00
63,okcash,,0.000801760,48392.70
64,artbyte,,0.000082778,48046.64
65,terracoin,,0.003019283,40187.37
66,myriadcoin,,0.000032682,36325.76
67,deutsche-emark,,0.002039182,36117.78
68,maza,,0.000042335,35868.66
69,bitbar,,1.611330872,34956.21
70,bitmark,,0.032007214,32786.91
71,freicoin,,0.000640275,29428.72
72,whitecoin,,0.000089753,27516.77
73,circuits-of-value,,0.000058342,23336.00
74,einsteinium,,0.000085308,15014.76
75,bitcoin-plus,,0.146740000,11471.00
76,luckycoin,,0.000344651,6660.83
77,phoenixcoin,,0.000143847,5877.13
78,crown,,0.000411252,2562.00
79,augur,,1.750000000,0.00
80,pakcoin,,0.000178561,0.00
81,agoras-currency-of-tau,,0.193528000,0.00
