Rank,ID,Name,Price (USD),Market Cap (USD)
1,bitcoin,,6926.116778774,119089729729.27
2,ethereum,,404.817197891,40953537749.76
3,ripple,,0.413334209,16243982586.43
4,bitcoin-cash,,690.664069991,11933951414.98
5,eos,,7.056687567,6395088657.11
6,stellar,,0.233033984,4374108854.46
7,litecoin,,73.550858982,4246509008.32
8,cardano,,0.130258781,4052674327.10
9,tether,,1.078959815,2629576496.60
10,iota,,0.800947112,2226256754.10
11,ethereum-classic,,18.684661383,1935606087.09
12,tron,,0.029184762,1918843000.74
13,monero,,113.585382335,1847659979.47
14,neo,,26.104766054,1696809793.53
15,dash,,199.580344224,1645167710.36
16,binancecoin,,13.684916505,1341686869.21
17,nem,,0.140828463,1267456168.78
18,tezos,,1.820234364,1105772428.10
19,okb,,3.263462607,979038782.22
20,zcash,,181.399330805,819792326.98
21,omisego,,5.182710548,726851303.57
22,vechain,,0.013385913,708043964.42
23,huobi-token,,2.809306874,625149717.99
24,qtum,,6.425384265,570553355.91
25,0x,,0.945586861,543351007.74
26,bitcoin-gold,,25.930808617,447676250.22
27,bytecoin,,0.002288948,421184974.54
28,lisk,,3.865999573,420540951.55
29,bitshares,,0.158618832,420038528.01
30,decred,,49.605281716,408830168.55
31,aeternity,,1.717990304,390836049.00
32,zilliqa,,0.051564379,390680210.67
33,maker,,541.195280046,361641715.18
34,digibyte,,0.032544469,345801833.58
35,icon,,0.892385156,345737976.79
36,ontology,,2.197451935,332457282.66
37,dogecoin,,0.002779975,321365033.16
38,basic-attention-token,,0.269725089,308420889.64
39,augur,,28.030842061,308339262.67
40,steem,,1.143549899,308319188.31
41,verge,,0.018033301,274078135.11
42,siacoin,,0.007563994,273137136.22
43,gsenetwork,,0.013209040,258719694.37
44,bitcoin-diamond,,1.598116681,245721426.71
45,hshare,,5.300700615,229649306.68
46,golem,,0.219110206,210179712.39
47,nano,,1.548722492,206364623.79
48,kucoin-shares,,2.224275051,201809756.60
49,stratis,,1.976413590,195593605.18
50,pundi-x,,0.001931567,191558134.56
51,status,,0.053310614,185919903.51
52,waves,,1.825598158,182559815.82
53,bytom,,0.265589035,177175639.02
54,populous,,4.568127202,169039102.33
55,iostoken,,0.019899112,167152539.44
56,mithril,,0.459474388,163922932.74
57,maidsafecoin,,0.352881822,159697519.57
58,mixin,,348.544494857,153696968.81
59,komodo,,1.412631859,147274038.19
60,holotoken,,0.000814004,144546763.47
61,waltonchain,,3.507511136,140805874.29
62,gxchain,,2.277398786,136643927.18
63,kin,,0.000175882,132984306.19
64,aelf,,0.525706693,131426673.32
65,ardor,,0.131293174,131161814.47
66,wanchain,,1.160295501,123168260.07
67,odem,,0.514501584,122554277.26
68,loopring,,0.166089532,122090682.73
69,smartcash,,0.065430762,114114083.21
70,monacoin,,1.856378321,113946775.39
71,metaverse-etp,,2.345419769,113744427.02
72,aion,,0.593014905,111942991.82
73,dentacoin,,0.000342571,111413093.11
74,funfair,,0.022220840,111345255.72
75,bancor,,2.004437668,104071444.66
76,zencash,,23.005671799,102143181.29
77,bitcoin-private,,4.816628775,101149204.28
78,decentraland,,0.094451426,99187363.50
79,nebulas,,2.173166326,98879067.81
80,emercoin,,2.315564739,97504455.34
81,kyber-network,,0.666767489,90059900.81
82,ark,,0.862352412,89973242.28
83,reddcoin,,0.003012755,86793606.93
84,power-ledger,,0.228457327,85387206.75
85,chainlink,,0.235822930,82538025.37
86,nxt,,0.080421958,80341531.70
87,polymath,,0.290006785,80163706.64
88,loom-network,,0.135906210,79994363.55
89,pivx,,1.403527559,79693931.30
90,gas,,7.818912410,79192876.99
91,tenx,,0.710409096,77616357.41
92,theta-token,,0.116553628,77391922.39
93,qash,,0.218216586,76375804.99
94,elastos,,9.977893188,73095970.10
95,zcoin,,13.642188025,73039516.69
96,nuls,,1.816739497,72669579.87
97,bibox-token,,0.705113471,72160724.51
98,syscoin,,0.130851948,70405044.52
99,zclassic,,15.347603540,70013465.21
100,enigma,,0.922661452,69048450.20
101,wax,,0.109262415,68270735.87
102,electroneum,,0.008870648,67305091.26
103,cybervein,,0.052165975,67215346.42
104,centrality,,0.084025802,66457673.75
105,byteball,,99.371242934,65864352.90
106,bnktothefuture,,0.064543710,64543710.39
107,storj,,0.465462581,63204018.41
108,gifto,,0.115652374,62890197.64
109,veritaseum,,30.526196193,62171024.85
110,substratum,,0.158950845,60881511.54
111,nexus,,1.033254583,60390646.13
112,true-usd,,0.999010478,58943273.54
113,cortex,,0.387133090,58069963.45
114,prizm,,1.030420482,56697302.25
115,high-performance-blockchain,,1.507246491,56224261.20
116,game,,0.073813952,56205205.13
117,sai,,0.995102266,55486606.81
118,waykichain,,0.315600216,55356277.88
119,civic,,0.160359060,54955044.47
120,santiment-network-token,,0.857307146,53719183.82
121,storm,,0.011958385,53588338.22
122,gnosis,,48.409165722,53472280.37
123,ethos,,0.662699920,51698284.41
124,fsn,,1.712426272,50832228.26
125,matrix-ai-network,,0.332370208,49855531.13
