Rank,ID,Name,Price (USD),Market Cap (USD)
1,bitcoin,,6704.704245730,115905890382.88
2,ethereum,,229.221959260,23427304227.53
3,ripple,,0.542321115,21627253103.30
4,bitcoin-cash,,565.398926276,9820302472.31
5,eos,,5.828422257,5280718144.88
6,stellar,,0.260727523,4897624167.97
7,litecoin,,63.309999196,3702839748.07
8,tether,,1.001127281,2793938156.75
9,cardano,,0.086309300,2680098108.38
10,monero,,119.517429036,1965172900.67
11,dash,,195.028194641,1627364308.89
12,iota,,0.584580861,1624743789.36
13,tron,,0.022525107,1481644097.53
14,binancecoin,,10.055839293,1452352372.60
15,neo,,19.037274949,1237162630.29
16,ethereum-classic,,11.444470828,1200024510.09
17,ontology,,1.923736519,1053188966.15
18,nem,,0.097738408,879596424.27
19,tezos,,1.445625833,878201850.93
20,vechain,,0.013120375,727575132.26
21,zcash,,144.083370570,704833170.88
22,dogecoin,,0.005888910,685148286.85
23,omisego,,3.654622479,512861307.36
24,bitcoin-gold,,26.738014409,464071943.75
25,okb,,1.497643515,449293054.37
26,bytecoin,,0.002358074,434526862.57
27,lisk,,3.380730317,425319093.57
28,0x,,0.685906303,395592833.42
29,huobi-token,,1.711430905,380841465.78
30,qtum,,3.999039204,355560228.50
31,maker,,468.935872333,341467526.52
32,decred,,38.751514264,331057159.94
33,bitshares,,0.117174983,312306774.06
34,nano,,2.338333098,311607398.70
35,bitcoin-diamond,,1.915399095,294484565.58
36,digibyte,,0.026832722,290736225.19
37,zilliqa,,0.035478138,275998908.10
38,icon,,0.672072087,268992858.52
39,steem,,0.893172078,247907643.20
40,siacoin,,0.006257854,231801729.27
41,waves,,2.311365560,231079230.56
42,aeternity,,1.008148186,229472058.37
43,verge,,0.014875045,227520225.24
44,electroneum,,0.026729335,213591938.31
45,basic-attention-token,,0.176181705,202750881.64
46,metaverse-etp,,3.451886687,194944485.11
47,holotoken,,0.001031343,183186521.93
48,pundi-x,,0.001509513,170137319.22
49,stratis,,1.603956522,158834502.96
50,augur,,13.484190024,148321969.59
51,quark-chain,,0.047156584,144902757.83
52,golem,,0.143247522,137406011.55
53,status,,0.038151973,133050293.15
54,komodo,,1.186336506,130304061.94
55,ardor,,0.127350171,127216291.62
56,chainlink,,0.346642480,126301533.04
57,kucoin-shares,,1.325318488,119686692.21
58,populous,,3.206871571,118645882.03
59,bytom,,0.181691249,112885153.81
60,maidsafecoin,,0.249153270,112746791.55
61,gsenetwork,,0.005655744,110946261.87
62,iostoken,,0.012799377,107503049.72
63,reddcoin,,0.003612544,104805087.26
64,aelf,,0.339918895,101975668.48
65,ark,,0.738725909,100955824.16
66,wanchain,,0.949138060,100753371.31
67,gxchain,,1.653476191,99208571.45
68,hshare,,2.278005271,99133229.89
69,funfair,,0.016688753,98007013.86
70,aion,,0.428373357,96834950.39
71,true-usd,,1.003318921,93883154.95
72,mithril,,0.297245340,93074967.12
73,dentacoin,,0.000275017,89442734.40
74,monacoin,,1.346156089,84039572.30
75,decentraland,,0.077677979,83061670.40
76,zencash,,16.622617932,79971091.32
77,tenx,,0.683980694,79692974.97
78,bancor,,1.484150351,77046714.05
79,qash,,0.208422258,73891311.94
80,loopring,,0.098402448,72324132.02
81,nxt,,0.071016667,70943798.94
82,power-ledger,,0.169886750,69466262.02
83,dragonchain,,0.254053359,67333801.44
84,waltonchain,,2.922192650,65873638.30
85,nebulas,,1.427694001,64960077.06
86,theta-token,,0.087551425,62489829.79
87,loom-network,,0.101773446,60213528.22
88,bitcoin-private,,2.818742740,57926477.36
89,odyssey,,0.007129227,57257367.29
90,kyber-network,,0.376744975,56777955.55
91,pivx,,0.985112318,56637815.10
92,gas,,5.528090960,55982195.68
93,elastos,,7.201015640,55513760.13
94,zcoin,,9.538447528,54663083.57
95,smartcash,,0.028372579,52291638.66
96,polymath,,0.178433753,50720773.80
97,nexus,,0.856281887,50036004.63
98,sai,,0.999811283,49990564.17
99,syscoin,,0.091541797,49493159.43
100,emercoin,,1.164134723,49272969.29
101,enigma,,0.645015371,48575580.87
102,kin,,0.000062657,47434303.34
103,nuls,,1.183851330,47350642.24
104,cortex,,0.307388049,46104916.72
105,substratum,,0.120059457,45985293.22
106,civic,,0.128363415,43979000.83
107,bibox-token,,0.422810566,43270080.72
108,dent,,0.002252568,40639719.26
109,telcoin,,0.001171305,40595159.90
110,groestlcoin,,0.569975853,40398435.09
111,bankera,,0.002438255,39189867.04
112,centrality,,0.048978394,39000516.17
113,sirin-labs-token,,0.074038051,38335653.33
114,waykichain,,0.218112753,38256976.91
115,cindicator,,0.022401487,37754695.04
116,enjincoin,,0.043630163,37569784.62
117,gifto,,0.067860083,37012257.85
118,storj,,0.272120197,36948857.25
119,storm,,0.008248707,36916511.72
120,byteball,,54.705009446,36251262.89
121,skycoin,,3.560621527,35603650.51
122,salt,,0.489369863,35178197.40
123,nexo,,0.061631392,34508800.05
124,veritaseum,,16.521457362,33645927.07
125,santiment-network-token,,0.545890148,33145345.44
