Rank,ID,Name,Price (USD),Market Cap (USD)
1,bitcoin,,438.650000000,6684028071.25
2,ethereum,,4.653970273,359334417.72
3,ripple,,0.008098000,276067633.16
4,litecoin,,3.440115120,153415979.37
5,dogecoin,,0.000282849,29187207.31
6,dash,,4.080813144,25458083.42
7,maidsafecoin,,0.055588000,25156483.48
8,peercoin,,0.493369959,11349491.41
9,bitshares,,0.004052785,10306519.53
10,stellar,,0.002127452,10291246.40
11,emercoin,,0.242216000,8947607.52
12,monero,,0.796632189,8833012.30
13,nxt,,0.008132029,8132005.68
14,nem,,0.000663376,5970382.52
15,namecoin,,0.434189802,5940107.26
16,bytecoin,,0.000032523,5824210.48
17,agoras-currency-of-tau,,0.129649000,5445257.00
18,blackcoin,,0.034888503,2626369.32
19,gridcoin-research,,0.005183924,1935300.08
20,counterparty,,0.647186938,1700937.36
21,syscoin,,0.003947847,1692645.37
22,fedoracoin,,0.000006000,1685077.93
23,clams,,0.929422144,1487264.10
24,tether,,1.000000000,1451600.00
25,novacoin,,1.022933990,1331070.35
26,primecoin,,0.097461313,1312999.01
27,infinitecoin,,0.000013063,1183482.33
28,digibyte,,0.000197392,1177641.44
29,vertcoin,,0.049975499,1144726.30
30,vcash,,0.078952614,1068905.48
31,monacoin,,0.035163694,1028724.42
32,worldcoin,,0.009863253,971889.40
33,radium,,0.360191000,948651.00
34,zetacoin,,0.005389632,882657.19
35,verge,,0.000087706,830254.86
36,gamecredits,,0.015320710,797058.70
37,feathercoin,,0.006929388,779393.41
38,digitalcoin,,0.024501891,749885.72
39,siacoin,,0.000070184,749150.25
40,solarcoin,,0.021331560,730652.86
41,reddcoin,,0.000023587,660346.98
42,digitalnote,,0.000093756,642733.22
43,cloakcoin,,0.135213863,637286.60
44,diamond,,0.354214206,543007.19
45,curecoin,,0.016023497,423522.02
46,swarm,,0.004228586,422627.85
47,auroracoin,,0.053300361,414765.24
48,riecoin,,0.019104600,399275.00
49,unobtanium,,1.756927725,345656.20
50,maxcoin,,0.007919662,328344.71
51,blocknet,,0.070664660,276335.28
52,electronicgulden,,0.014354715,201848.25
53,maza,,0.000219325,189910.47
54,decred,,1.658573711,153696.71
55,potcoin,,0.000719862,152897.03
56,groestlcoin,,0.002300143,143624.99
57,nav-coin,,0.002233769,133131.31
58,hyperstake,,0.000333374,128614.39
59,signum,,0.000114919,128121.02
60,circuits-of-value,,0.000285727,114290.00
61,viacoin,,0.005053314,101822.80
62,okcash,,0.001367210,85633.01
63,nexus,,0.002349640,78937.00
64,myriadcoin,,0.000060730,67501.08
65,bitmark,,0.055221648,61881.38
66,pandacoin,,0.000001872,60876.08
67,artbyte,,0.000077796,48983.02
68,freicoin,,0.001060816,48757.86
69,bean-cash,,0.000035092,42589.00
70,litedoge,,0.000004000,39931.76
71,canada-ecoin,,0.000403808,36751.00
72,bitcoin-plus,,0.386858000,30983.00
73,bitbar,,1.007309704,23504.56
74,einsteinium,,0.000133379,23475.37
75,crown,,0.002806000,20509.31
76,pivx,,0.001412740,10675.00
77,pakcoin,,0.000307995,7297.00
78,globalboost,,0.005294000,2402.93
79,augur,,4.250518500,0.00
