Rank,ID,Name,Price (USD),Market Cap (USD)
1,bitcoin,,252.049700000,3526137495.55
2,ripple,,0.008869000,282996944.03
3,litecoin,,1.697460006,63910309.60
4,dash,,4.861366511,25443750.62
5,bitshares,,0.006773325,16967011.06
6,dogecoin,,0.000130378,12880285.25
7,stellar,,0.002851311,12240578.05
8,nxt,,0.010474334,10474303.95
9,maidsafecoin,,0.021738000,9837584.33
10,peercoin,,0.345959764,7674986.59
11,monero,,0.803712311,5559910.58
12,namecoin,,0.421138243,4717927.51
13,counterparty,,1.156545771,3060635.31
14,monacoin,,0.150968042,2709476.29
15,bytecoin,,0.000012355,2114814.16
16,blackcoin,,0.014597756,1092499.69
17,swarm,,0.010639018,1063321.22
18,vcash,,0.994378000,994378.00
19,omni,,1.800000000,969215.40
20,clams,,1.550314687,938324.86
21,digitalnote,,0.000099556,680373.96
22,unobtanium,,3.303961812,641844.14
23,digibyte,,0.000149346,575252.52
24,novacoin,,0.543675814,547582.13
25,reddcoin,,0.000019800,544361.76
26,ixcoin,,0.022424132,470904.67
27,gridcoin-research,,0.001122190,400257.00
28,nav-coin,,0.006460266,375357.77
29,blocknet,,0.035567143,356178.55
30,infinitecoin,,0.000003508,317822.66
31,signum,,0.000404673,281095.78
32,worldcoin,,0.003498442,268675.88
33,curecoin,,0.010330642,259782.24
34,tether,,1.000000000,251600.00
35,primecoin,,0.025770221,242813.03
36,maxcoin,,0.005720839,230857.26
37,potcoin,,0.001124557,213925.57
38,feathercoin,,0.002517432,183171.55
39,emercoin,,0.057994200,173983.00
40,syscoin,,0.000410183,166699.54
41,vertcoin,,0.010033046,132962.44
42,digitalcoin,,0.005960854,126669.50
43,viacoin,,0.008743051,126448.56
44,whitecoin,,0.000393198,119918.61
45,solarcoin,,0.003429844,115313.14
46,maza,,0.000167799,114197.47
47,diamond,,0.116542740,112899.85
48,verge,,0.000014454,111074.07
49,deutsche-emark,,0.006048470,99183.00
50,circuits-of-value,,0.000247953,99181.00
51,zetacoin,,0.000588139,95252.63
52,hyperstake,,0.000491249,74832.31
53,freicoin,,0.001606248,73827.33
54,cloakcoin,,0.014846990,67761.96
55,pandacoin,,0.000001862,60443.37
56,auroracoin,,0.022313081,55877.60
57,myriadcoin,,0.000055118,54989.28
58,artbyte,,0.000094573,41614.16
59,riecoin,,0.003503930,40984.00
60,electronicgulden,,0.006032854,32282.33
61,bean-cash,,0.000045366,30088.00
62,fedoracoin,,0.000000100,28084.63
63,groestlcoin,,0.000488976,27457.61
64,einsteinium,,0.000153018,26477.55
65,bitmark,,0.025528559,23815.08
66,gamecredits,,0.000504099,23349.96
67,bitcoin-plus,,0.378196000,20933.00
68,terracoin,,0.003059883,20238.48
69,nexus,,0.001182940,17530.00
70,luckycoin,,0.000678014,12835.25
71,crown,,0.001668820,6232.00
72,phoenixcoin,,0.000194078,5631.09
73,okcash,,0.000124532,5144.00
74,bitbar,,0.280024696,4771.90
75,unitus,,0.000079291,766.00
76,canada-ecoin,,0.000065551,693.00
77,globalboost,,0.000003000,44.68
78,litedoge,,0.000010032,0.00
