Rank,ID,Name,Price (USD),Market Cap (USD)
1,bitcoin,,3189.732453461,52607099482.06
2,ethereum,,263.222086164,24697194959.23
3,ripple,,0.180304000,6913548066.87
4,bitcoin-cash,,216.019330233,3560824836.18
5,litecoin,,45.049700414,2358143777.17
6,nem,,0.240553131,2164978176.74
7,ethereum-classic,,15.360000000,1448211747.84
8,dash,,187.158724462,1399272551.77
9,iota,,0.426418293,1185242557.78
10,neo,,15.410000000,770500000.00
11,monero,,47.452091300,706823954.62
12,stratis,,6.604655260,650512013.31
13,qtum,,10.210000000,602390000.00
14,waves,,5.210000000,521000000.00
15,eos,,1.731080889,461971879.45
16,bitshares,,0.152274985,395549502.08
17,zcash,,206.610000000,393559818.84
18,steem,,1.360704185,324688515.20
19,veritaseum,,161.780000000,324616908.74
20,tether,,1.000000000,319501202.00
21,golem,,0.322156000,268366256.99
22,omisego,,2.680000000,263476224.32
23,siacoin,,0.009208331,261202670.00
24,stellar,,0.022824000,250081459.83
25,bytecoin,,0.001355718,248384967.99
26,lisk,,2.140373333,236690413.25
27,gnosis,,208.589182423,230405525.01
28,byteball,,584.990000000,214049595.97
29,status,,0.061193190,212369974.49
30,dogecoin,,0.001900004,210015340.76
31,augur,,18.950000000,208450000.00
32,tenx,,1.860000000,194670036.60
33,gamecredits,,2.740000000,174651129.12
34,populous,,4.610000000,170588564.47
35,basic-attention-token,,0.167218591,167218590.72
36,decred,,30.166907185,165440628.38
37,digibyte,,0.018905299,165274917.01
38,maidsafecoin,,0.360510000,163149670.05
39,ardor,,0.134984000,134848947.83
40,nxt,,0.130515848,130385329.72
41,komodo,,1.060000000,107002240.60
42,pivx,,1.920000000,103680201.60
43,bancor,,2.345612197,95637343.51
44,ark,,0.976277000,94428346.55
45,metal,,4.640000000,89556612.16
46,civic,,0.205439475,69849421.66
47,funfair,,0.018141000,69651702.80
48,aragon,,2.041381288,68600959.11
49,syscoin,,0.128051104,67437032.70
50,nexus,,0.979831716,50459612.81
51,blocknet,,12.092275731,47907661.68
52,verge,,0.003318030,44493035.16
53,peercoin,,1.831016958,44411689.84
54,emercoin,,1.040000000,42089218.08
55,melon,,62.100000000,37222740.00
56,iexec-rlc,,0.464918652,36761486.50
57,numeraire,,28.640397960,35022223.28
58,reddcoin,,0.001149014,32841809.09
59,lbry-credits,,0.463802974,31781878.01
60,namecoin,,2.040655262,30071912.20
61,mysterium,,1.508697980,29312529.27
62,counterparty,,10.594655212,27738534.27
63,viacoin,,1.211954728,27607666.98
64,skycoin,,4.490000000,26134161.74
65,humaniq,,0.152260361,24796890.43
66,monacoin,,0.466646616,24754926.35
67,cloakcoin,,4.690000000,23790883.27
68,potcoin,,0.105173025,22878552.45
69,zcoin,,8.270000000,22438345.94
70,tokencard,,0.902633751,21341922.97
71,blackcoin,,0.275326959,21006244.36
72,vertcoin,,0.531635872,20377496.66
73,digitalnote,,0.002847459,19604906.97
74,nolimitcoin,,0.093792787,19054846.27
75,omni,,33.010000000,18468170.72
76,wagerr,,0.097651000,17870133.00
77,quantum-resistant-ledger,,0.329907160,17155172.33
78,patientory,,0.235955069,16516854.81
79,santiment-network-token,,0.272589043,16006951.14
80,chronobank,,22.130000000,15714800.69
81,einsteinium,,0.073945512,15697621.82
82,signum,,0.008604670,15544216.80
83,nav-coin,,0.248179159,15285444.25
84,gridcoin-research,,0.036923892,14411865.94
85,agoras-currency-of-tau,,0.323598357,13591131.01
86,crown,,0.900836000,13255075.67
87,radium,,3.759498223,12461819.29
88,unobtanium,,50.716598699,10031033.19
89,infinitecoin,,0.000110224,9985898.21
90,bitcoin-plus,,100.145187933,9934502.79
91,feathercoin,,0.055275958,9454658.62
92,worldcoin,,0.081480273,9369287.20
93,xtrabytes,,0.012951052,8418184.05
94,clams,,3.271634831,8358869.96
95,groestlcoin,,0.120025583,8174846.77
96,zencash,,5.039011741,8075963.65
97,diamond,,3.554829230,7885208.44
98,primecoin,,0.386287434,7782891.42
99,lunyr,,3.302120683,7587787.92
100,ethos,,0.090333271,7245720.91
101,artbyte,,0.009022229,7129178.53
102,circuits-of-value,,0.006338000,6338000.00
103,zetacoin,,0.037759788,6286019.30
104,novacoin,,3.437172933,6169385.13
105,solarcoin,,0.172775200,6123855.58
106,okcash,,0.077727715,5617453.62
107,nano,,0.054500000,5537264.53
108,prizm,,1.220000000,5532808.58
109,bean-cash,,0.002678256,5515681.65
110,maxcoin,,0.085629377,5120707.71
111,auroracoin,,0.558543157,4835944.29
112,vcash,,0.278036065,4241286.42
113,curecoin,,0.174255084,4135658.64
114,spectrecoin,,0.199741000,4083985.18
115,putincoin,,0.019489265,3908881.33
116,goldcoin,,0.091327665,3690437.34
117,steem-dollars,,0.952133510,3419888.38
118,myriadcoin,,0.002181000,3276714.77
119,zclassic,,1.540000000,2787092.00
120,riecoin,,0.073331949,2645660.89
121,terracoin,,0.096499000,2025971.42
122,whitecoin,,0.007878639,1955664.73
123,hush,,1.770000000,1948571.76
124,ixcoin,,0.089686000,1883324.21
125,electronicgulden,,0.075918886,1170552.07
