Rank,ID,Name,Price (USD),Market Cap (USD)
1,bitcoin,,7540.633150617,129596337579.77
2,ethereum,,410.925133107,41537743616.41
3,ripple,,0.431147693,16950866237.62
4,bitcoin-cash,,732.400747171,12582298518.46
5,eos,,7.038430796,6378543547.31
6,stellar,,0.259861479,4877667976.09
7,litecoin,,76.093878559,4388941361.45
8,cardano,,0.131716483,4098027065.02
9,iota,,0.885602111,2461557886.13
10,tether,,0.997896666,2412056293.73
11,tron,,0.031502575,2071234822.43
12,monero,,122.544184500,1993390177.17
13,neo,,28.193411147,1832571724.56
14,dash,,210.761536226,1735793308.05
15,ethereum-classic,,14.973204974,1549642700.19
16,binancecoin,,14.171585640,1389400539.03
17,nem,,0.153295356,1379658206.01
18,tezos,,1.721996044,1046093725.66
19,okb,,3.089955300,926986590.05
20,vechain,,0.017472462,924200753.87
21,zcash,,186.501083361,837526243.21
22,omisego,,5.513505311,773243746.77
23,huobi-token,,2.793780423,621694646.37
24,qtum,,6.427270326,570659078.77
25,0x,,0.952854630,547527196.96
26,lisk,,4.356078661,473256643.71
27,bytecoin,,0.002516311,463009357.26
28,bitcoin-gold,,25.685743265,443259156.34
29,decred,,53.508338276,439726028.60
30,zilliqa,,0.057069249,432388149.82
31,bitshares,,0.161247812,426676221.73
32,icon,,1.015848526,393571555.81
33,aeternity,,1.723991788,392201363.14
34,digibyte,,0.035702986,378739124.56
35,maker,,565.597662834,377948065.01
36,ontology,,2.401096880,363267169.29
37,dogecoin,,0.002993049,345830846.98
38,augur,,29.462235783,324084593.62
39,verge,,0.020957430,318361937.86
40,steem,,1.171249092,313995636.31
41,basic-attention-token,,0.268367918,306869014.40
42,siacoin,,0.008382459,302046826.88
43,bytom,,0.284516737,285227822.38
44,bitcoin-diamond,,1.750567803,269161834.91
45,golem,,0.233421989,223908175.83
46,nano,,1.669263308,222426481.30
47,mithril,,0.611018856,217988217.39
48,stratis,,2.198178262,217528971.28
49,kucoin-shares,,2.388042775,216668496.45
50,hshare,,4.818367008,208674615.51
51,status,,0.057434339,200301326.82
52,gsenetwork,,0.009796655,191882809.03
53,waves,,1.886243109,188624310.95
54,pundi-x,,0.002073301,187970010.97
55,populous,,5.050680174,186895505.52
56,iostoken,,0.020226021,169898572.55
57,maidsafecoin,,0.373143666,168867065.99
58,mixin,,379.438277623,167227934.91
59,waltonchain,,4.094738766,164379598.40
60,loopring,,0.199033764,146307643.41
61,gxchain,,2.430607565,145836453.89
62,ardor,,0.141681063,141539310.45
63,kin,,0.000178890,135258047.90
64,aelf,,0.517784495,129446123.73
65,wanchain,,1.217928997,129286199.32
66,komodo,,1.226463077,127864987.07
67,dentacoin,,0.000388751,126432255.89
68,bitcoin-private,,5.815460876,122124678.40
69,emercoin,,2.880671275,121266777.51
70,monacoin,,1.978402758,121255513.68
71,aion,,0.638227985,120477832.04
72,odem,,0.501318316,119414022.80
73,smartcash,,0.065299754,113885599.59
74,metaverse-etp,,2.332611740,113049027.30
75,zencash,,24.953675295,110085633.93
76,funfair,,0.021884511,109659960.56
77,chainlink,,0.309079675,108177886.16
78,bancor,,2.071844620,107571248.61
79,holotoken,,0.000603738,107208817.03
80,decentraland,,0.101126291,106196915.40
81,nebulas,,2.303065367,104789474.21
82,pivx,,1.722271066,97792559.32
83,reddcoin,,0.003390307,97670376.64
84,loom-network,,0.165848619,97582357.96
85,ark,,0.930502361,97003856.90
86,kyber-network,,0.708658929,95718153.45
87,power-ledger,,0.250316164,93557069.89
88,tenx,,0.841526791,91941734.14
89,elastos,,12.386509700,89997865.02
90,nxt,,0.087231761,87144523.84
91,gas,,8.544233015,86539196.07
92,bibox-token,,0.815786627,85121188.42
93,polymath,,0.304057147,84047509.08
94,electroneum,,0.010937900,82641262.98
95,nuls,,2.007430768,80297230.72
96,qash,,0.221789327,77626264.46
97,veritaseum,,38.060284032,77515287.17
98,enigma,,1.005770139,75267986.08
99,zcoin,,13.471224071,71711928.43
100,theta-token,,0.106543980,70745489.10
101,centrality,,0.088964025,70363411.98
102,syscoin,,0.127424440,68519241.19
103,byteball,,102.786185242,68127814.23
104,nexus,,1.163875124,68025026.84
105,civic,,0.198128005,67898460.42
106,gifto,,0.124056436,67460212.85
107,cybervein,,0.052299793,67387770.66
108,wax,,0.105711270,66051864.24
109,kick,,0.126037403,65791029.09
110,zclassic,,14.038454638,63637016.79
111,high-performance-blockchain,,1.659649721,61909302.78
112,substratum,,0.161244031,61759849.83
113,prizm,,1.122235616,61723797.20
114,cortex,,0.406724404,61008660.64
115,waykichain,,0.347347359,60924726.81
116,true-usd,,1.002784135,60695470.19
117,fsn,,2.023172370,60056518.30
118,storm,,0.013318880,59862098.82
119,storj,,0.432415875,58716687.49
120,santiment-network-token,,0.921080576,57715250.61
121,ethos,,0.720114321,56177273.98
122,gnosis,,50.341903621,55607163.32
123,bnktothefuture,,0.055586182,55586181.52
124,sai,,0.996541002,55160125.98
125,scry-info,,0.123088850,54166119.37
