Rank,ID,Name,Price (USD),Market Cap (USD)
1,bitcoin,,812.900000000,9979241690.00
2,litecoin,,23.749900000,592447288.00
3,ripple,,0.020437700,159779686.00
4,peercoin,,5.794310000,122003647.00
5,omni,,102.150000000,63279678.00
6,namecoin,,6.073770000,47297009.00
7,nxt,,0.026919400,26919347.00
8,worldcoin,,0.368452000,14915991.00
9,primecoin,,3.347370000,13554117.00
10,dogecoin,,0.000392365,11615577.00
11,feathercoin,,0.301816000,9093324.00
12,novacoin,,14.700200000,8282596.00
13,infinitecoin,,0.000063986,5741060.00
14,digitalcoin,,0.326042000,4038591.00
15,zetacoin,,0.019558700,3123880.00
16,terracoin,,0.464901000,2304798.00
17,freicoin,,0.053468900,1916831.00
18,ixcoin,,0.106944000,1892144.00
19,bitbar,,118.484000000,1093501.00
20,goldcoin,,0.025769900,756647.00
21,unobtanium,,4.509260000,582851.00
22,deutsche-emark,,0.071640100,249759.00
23,diamond,,0.835638000,186471.00
24,luckycoin,,0.010893700,123262.00
25,phoenixcoin,,0.010335300,88844.00
26,fedoracoin,,0.000000687,53901.00
