Rank,ID,Name,Price (USD),Market Cap (USD)
1,bitcoin,,438.675000000,6831902516.25
2,ethereum,,14.248986066,1143985930.66
3,ripple,,0.005936000,206980481.29
4,litecoin,,3.931659673,180466229.94
5,dash,,8.020032665,51855285.60
6,maidsafecoin,,0.060501000,27379873.48
7,dogecoin,,0.000222811,23270829.70
8,nem,,0.001678826,15109436.24
9,fedoracoin,,0.000035000,14812462.17
10,steem,,0.417236953,14727650.82
11,monero,,0.924304236,10956824.42
12,stellar,,0.001627484,8927857.15
13,bitshares,,0.003471285,8882357.74
14,peercoin,,0.352146179,8167150.61
15,bytecoin,,0.000043695,7871558.69
16,emercoin,,0.179540000,6778939.36
17,nxt,,0.005953166,5953149.16
18,namecoin,,0.352590495,5063781.29
19,siacoin,,0.000315846,4469217.04
20,counterparty,,1.670881411,4389587.59
21,feathercoin,,0.017413573,4263124.89
22,agoras-currency-of-tau,,0.096999816,4073992.27
23,syscoin,,0.007281144,3121801.34
24,gridcoin-research,,0.007313047,2752803.80
25,decred,,1.445619061,2467969.53
26,digibyte,,0.000311459,2027779.20
27,tether,,1.000000000,1951591.00
28,blackcoin,,0.024782072,1869951.97
29,solarcoin,,0.045924860,1575450.34
30,auroracoin,,0.184730429,1499070.62
31,monacoin,,0.044705984,1494143.29
32,clams,,0.771308299,1338497.57
33,vcash,,0.089336297,1276423.44
34,reddcoin,,0.000042409,1191867.58
35,novacoin,,0.738188124,1022479.87
36,primecoin,,0.067957557,991995.01
37,radium,,0.328600179,908942.27
38,omni,,1.550000000,856624.55
39,vertcoin,,0.033611352,775637.40
40,infinitecoin,,0.000007558,684688.51
41,worldcoin,,0.006233714,642718.63
42,digitalnote,,0.000076618,525589.67
43,curecoin,,0.018287730,483368.65
44,nexus,,0.012391700,465157.00
45,zetacoin,,0.002694111,441959.14
46,swarm,,0.004053357,405114.51
47,blocknet,,0.099981259,390978.31
48,diamond,,0.232453882,377171.77
49,digitalcoin,,0.011140262,369554.50
50,unobtanium,,1.813492095,357393.95
51,cloakcoin,,0.074574750,355262.62
52,verge,,0.000030707,350512.51
53,circuits-of-value,,0.000805187,322074.00
54,nav-coin,,0.005040376,300403.44
55,freicoin,,0.006524697,299892.01
56,signum,,0.000190951,273071.16
57,riecoin,,0.009710040,228091.00
58,maxcoin,,0.004653482,192930.72
59,potcoin,,0.000703182,149798.11
60,okcash,,0.002215512,142855.67
61,pandacoin,,0.000004387,142634.81
62,viacoin,,0.006005068,125909.12
63,myriadcoin,,0.000095261,125546.18
64,artbyte,,0.000174018,115784.68
65,hyperstake,,0.000285139,110005.42
66,groestlcoin,,0.001673506,106652.10
67,freedomcoin,,0.015905200,103414.00
68,whitecoin,,0.000320233,98178.28
69,pivx,,0.002699900,98109.00
70,electronicgulden,,0.006580125,95171.34
71,maza,,0.000092122,89105.60
72,pakcoin,,0.002973670,72791.00
73,bitbar,,2.498841126,62618.46
74,einsteinium,,0.000254302,50398.46
75,bean-cash,,0.000035096,47683.99
76,bitcoin-plus,,0.534985000,45450.00
77,bitmark,,0.039480750,44242.13
78,terracoin,,0.001577000,23950.34
79,canada-ecoin,,0.000201791,18953.96
80,litedoge,,0.000001000,13697.60
81,unitus,,0.000154777,4150.00
82,crown,,0.000302000,2642.90
83,lisk,,2.750000000,0.00
