Rank,ID,Name,Price (USD),Market Cap (USD)
1,bitcoin,,7942.539284064,140990840427.82
2,ethereum,,244.629805719,26034305601.98
3,ripple,,0.411545205,17401225505.23
4,litecoin,,118.694839467,7376393578.27
5,bitcoin-cash,,394.596370514,7032415683.07
6,eos,,6.386285388,6655980839.01
7,binancecoin,,31.855742079,4603480351.50
8,bitcoin-cash-sv,,195.669439608,3489825821.71
9,cardano,,0.084302440,2622858376.26
10,stellar,,0.124742424,2408835333.64
11,tron,,0.032486542,2143525904.14
12,tether,,1.005258429,2068443262.58
13,leo-token,,1.725581275,1725928312.17
14,monero,,87.595172867,1492826059.11
15,cosmos,,6.129971139,1472558338.96
16,dash,,145.761072345,1291600729.16
17,iota,,0.431882334,1200430027.24
18,tezos,,1.261987302,1005674680.52
19,ethereum-classic,,8.477221237,941836524.75
20,neo,,12.037124414,849095248.71
21,ontology,,1.336983192,812557175.98
22,maker,,770.978653239,770693868.00
23,nem,,0.085467233,769848513.50
24,zcash,,80.788988282,542236041.85
25,bitcoin-gold,,26.040213533,456037279.75
26,okb,,1.472261577,441929044.15
27,crypto-com-chain,,0.063837909,437775115.06
28,basic-attention-token,,0.339153219,430943228.56
29,vechain,,0.007668391,425522674.82
30,chainlink,,1.149631214,418936615.27
31,dogecoin,,0.003159319,378800112.59
32,holotoken,,0.001970926,350552398.35
33,usd-coin,,1.001749965,339434314.19
34,qtum,,3.013884727,288707736.43
35,omisego,,2.002176765,280973025.88
36,lisk,,2.058234630,273123169.67
37,bittorrent-old,,0.001284437,272250288.52
38,decred,,26.653251176,263866902.36
39,true-usd,,1.001004946,253744911.43
40,ravencoin,,0.067898252,252197730.94
41,waves,,2.369643508,236778968.09
42,zilliqa,,0.025261540,231343580.18
43,bitcoin-diamond,,1.212818671,228085935.75
44,nano,,1.610838092,214641421.17
45,augur,,19.200289610,211203185.71
46,pundi-x,,0.000881488,209297537.00
47,0x,,0.343913401,205558406.71
48,bytom,,0.134543525,202913588.12
49,komodo,,1.712228905,195892391.05
50,icon,,0.379456215,179557723.01
51,paxos-standard,,1.002133311,178508510.04
52,bytecoin,,0.000963462,176484101.52
53,bitshares,,0.061820849,167783020.28
54,digibyte,,0.013988428,166319769.65
55,monacoin,,2.441608748,159584585.12
56,iostoken,,0.011463789,155563048.30
57,verge,,0.009045123,147299813.18
58,theta-token,,0.140636229,140622099.69
59,enjincoin,,0.155209607,135311629.83
60,dent,,0.001877515,135246005.25
61,aeternity,,0.502770822,134557217.55
62,siacoin,,0.003253114,133386368.49
63,steem,,0.405737934,125840512.14
64,huobi-token,,3.056023519,122032535.83
65,hshare,,2.605062622,114879735.84
66,metaverse-etp,,1.454254930,110202843.23
67,ardor,,0.108187884,108079641.18
68,kucoin-shares,,1.151590476,104028194.35
69,status,,0.028431828,100327494.65
70,solve-care,,0.425689404,100065985.23
71,wax,,0.104916450,99523199.30
72,gxchain,,1.574365477,94461928.64
73,golem,,0.097863958,94413628.48
74,aelf,,0.202915510,93697156.96
75,stratis,,0.920841702,91494579.35
76,ark,,0.610770738,86886403.57
77,maidsafecoin,,0.186992097,84623724.69
78,sai,,1.000213974,82603289.37
79,harmony,,0.026215371,80266221.82
80,decentraland,,0.058224778,77436004.14
81,lambda,,0.072279388,72256578.20
82,thunder-token,,0.022400951,68408015.26
83,zencash,,10.084873378,66836615.89
84,reddcoin,,0.002170977,63464780.32
85,aion,,0.196173416,62476519.46
86,zcoin,,8.082181777,61961386.52
87,waltonchain,,2.097885802,60929087.21
88,loopring,,0.063200025,60711160.09
89,loom-network,,0.086076420,59561860.06
90,celer-network,,0.020422556,57949492.95
91,matic-network,,0.026258676,56724814.60
92,nuls,,0.785185291,56423356.63
93,nexo,,0.099777800,55813450.07
94,revain,,0.112331919,54369445.36
95,power-ledger,,0.126550183,52874705.61
96,quark-chain,,0.025029303,52809042.24
97,ignis,,0.068591468,52324468.43
98,nebulas,,1.105766795,50300542.40
99,wanchain,,0.459827763,48805576.20
100,elastos,,3.292130799,47785722.30
101,neon-exchange,,1.622201393,46099952.54
102,polymath,,0.099598016,46012442.67
103,gas,,3.262679993,45449203.45
104,bancor,,0.697104595,45380734.71
105,electroneum,,0.004717873,45214392.59
106,odem,,0.195176436,44843260.57
107,kyber-network,,0.264017209,43823412.91
108,fantom,,0.021474088,43114661.13
109,enigma,,0.547701599,42470749.59
110,pivx,,0.703867627,42365008.89
111,energi,,2.470262216,41902389.24
112,qash,,0.117157812,41611313.15
113,storj,,0.287721151,41201556.12
114,arcblock,,0.408016744,40233931.97
115,populous,,1.107870059,40134697.26
116,grin,,3.254076764,40045668.03
117,nxt,,0.038140918,38610994.81
118,funfair,,0.006377971,38350350.86
119,fsn,,1.161338008,38255862.38
120,quant-network,,3.782928271,37656530.25
121,digitex-futures-exchange,,0.043575401,36512792.32
122,syscoin,,0.065581990,36377182.33
123,republic-protocol,,0.044268427,34554231.77
124,singularitynet,,0.050715972,33561690.85
125,mainframe,,0.003752429,33226529.15
