Rank,ID,Name,Price (USD),Market Cap (USD)
1,bitcoin,,425.349000000,6535264076.77
2,ethereum,,10.377516818,814770808.15
3,ripple,,0.008029000,276517719.18
4,litecoin,,3.283628256,148100092.96
5,dash,,6.988321881,44202254.03
6,maidsafecoin,,0.087485000,39591547.76
7,dogecoin,,0.000214293,22215756.05
8,monero,,1.510285931,17260702.98
9,bitshares,,0.006185163,15769938.57
10,nem,,0.001455200,13096802.10
11,emercoin,,0.328413000,12272086.08
12,stellar,,0.002007647,11013309.72
13,peercoin,,0.472920644,10910634.42
14,fedoracoin,,0.000022000,9172742.98
15,nxt,,0.007705292,7705269.90
16,bytecoin,,0.000042591,7648166.25
17,namecoin,,0.472248524,6580972.08
18,agoras-currency-of-tau,,0.127405000,5351010.00
19,gridcoin-research,,0.012713500,4761430.13
20,counterparty,,1.619494369,4255649.00
21,digibyte,,0.000604150,3732363.55
22,blackcoin,,0.040964223,3086530.23
23,syscoin,,0.006669868,2859715.70
24,decred,,2.105939578,2592224.19
25,gamecredits,,0.038312134,2063830.66
26,monacoin,,0.061930814,1911011.53
27,vcash,,0.116002877,1618424.46
28,radium,,0.580940451,1562079.16
29,vertcoin,,0.065168876,1503879.34
30,tether,,1.000000000,1451591.00
31,primecoin,,0.102056025,1417370.61
32,verge,,0.000136230,1405641.22
33,feathercoin,,0.009305923,1381064.10
34,siacoin,,0.000110591,1329637.94
35,clams,,0.794860257,1313666.34
36,novacoin,,0.885166611,1180463.50
37,reddcoin,,0.000039115,1097032.73
38,infinitecoin,,0.000009904,897271.89
39,worldcoin,,0.008260657,830455.81
40,auroracoin,,0.102105027,807638.92
41,cloakcoin,,0.167587506,792698.12
42,solarcoin,,0.022054362,755940.95
43,digitalnote,,0.000106572,730794.48
44,swarm,,0.005878323,587511.54
45,zetacoin,,0.003494084,572729.74
46,diamond,,0.356906092,558945.28
47,digitalcoin,,0.016819903,531940.66
48,unobtanium,,2.637234518,519187.08
49,curecoin,,0.019571784,517307.88
50,blocknet,,0.109755260,429199.70
51,freicoin,,0.008319014,382363.44
52,riecoin,,0.015326600,335494.00
53,signum,,0.000233766,320860.60
54,circuits-of-value,,0.000715329,286131.00
55,maxcoin,,0.006587528,273115.19
56,potcoin,,0.001190921,253212.50
57,nav-coin,,0.003635641,216682.05
58,viacoin,,0.010106558,206822.78
59,artbyte,,0.000259463,168476.84
60,myriadcoin,,0.000149869,166578.35
61,electronicgulden,,0.011598492,164873.70
62,bitbar,,6.693976873,160749.16
63,groestlcoin,,0.002509559,157993.68
64,hyperstake,,0.000353040,136201.33
65,maza,,0.000140365,121540.25
66,nexus,,0.003151740,110880.00
67,pandacoin,,0.000003119,101421.52
68,bitmark,,0.090182495,101058.50
69,bean-cash,,0.000072441,92019.22
70,einsteinium,,0.000464514,91055.59
71,pivx,,0.004522910,88430.00
72,okcash,,0.001375577,87077.73
73,whitecoin,,0.000204168,62594.52
74,litedoge,,0.000004000,52204.98
75,terracoin,,0.003007000,43775.91
76,pakcoin,,0.001231170,29654.00
77,canada-ecoin,,0.000297777,27484.42
78,bitcoin-plus,,0.301557000,25353.00
79,crown,,0.000882000,6971.37
80,globalboost,,0.008978000,4075.36
81,unitus,,0.000037691,873.00
82,augur,,11.429978328,0.00
83,freedomcoin,,0.002474380,0.00
