Rank,ID,Name,Price (USD),Market Cap (USD)
1,bitcoin,,713.214143335,11389753141.98
2,ethereum,,10.519281388,902927283.20
3,ripple,,0.008137000,291020878.26
4,litecoin,,3.812256326,184439930.78
5,monero,,6.087986181,81041031.67
6,ethereum-classic,,0.922209000,79070081.62
7,dash,,9.575373805,65829229.88
8,augur,,4.900000000,53900000.00
9,waves,,0.372130000,37213000.00
10,nem,,0.004043282,36389541.29
11,maidsafecoin,,0.076865000,34785441.15
12,steem,,0.153179767,31543560.58
13,dogecoin,,0.000229949,24563878.61
14,lisk,,0.184188630,18418862.97
15,stellar,,0.001958000,13414951.12
16,bitshares,,0.004267454,10993005.23
17,ardor,,0.010062600,10052532.00
18,bytecoin,,0.000049987,9089780.00
19,neo,,0.168267000,8413350.00
20,emercoin,,0.194625000,7573924.91
21,tether,,0.999997000,6951568.15
22,stratis,,0.069548800,6825967.00
23,counterparty,,2.603879300,6825577.45
24,nxt,,0.006664739,6658074.56
25,siacoin,,0.000313814,6351252.59
26,peercoin,,0.238758414,5642011.51
27,agoras-currency-of-tau,,0.111953170,4702033.15
28,zcash,,224.830000000,4662749.37
29,vcash,,0.261281608,3905382.73
30,syscoin,,0.007815508,3819086.60
31,namecoin,,0.228310592,3364476.21
32,potcoin,,0.011205215,2405532.50
33,nav-coin,,0.038159979,2300266.93
34,digibyte,,0.000305324,2289012.31
35,blackcoin,,0.030151612,2284724.97
36,decred,,0.722835436,2230276.21
37,solarcoin,,0.063262064,2193170.31
38,gridcoin-research,,0.005129182,1962462.15
39,omni,,3.010000000,1669309.88
40,steem-dollars,,0.959425000,1635733.00
41,clams,,0.675585844,1345281.26
42,curecoin,,0.048841686,1290949.73
43,auroracoin,,0.138313552,1197537.96
44,digitalnote,,0.000173111,1189315.54
45,monacoin,,0.027887780,1151607.73
46,signum,,0.000669994,1088538.81
47,primecoin,,0.061634175,1032792.29
48,reddcoin,,0.000035669,1008685.82
49,radium,,0.326959615,981931.66
50,feathercoin,,0.006596287,933346.42
51,vertcoin,,0.029764241,909957.41
52,fedoracoin,,0.000002000,884580.86
53,worldcoin,,0.007806305,858119.74
54,blocknet,,0.202351925,791300.44
55,nexus,,0.017704400,776771.00
56,goldcoin,,0.017972988,715179.40
57,novacoin,,0.415391088,641520.86
58,lbry-credits,,0.025296819,620794.32
59,pivx,,0.010901300,521204.00
60,diamond,,0.278124853,509287.21
61,zetacoin,,0.002830261,467181.07
62,viacoin,,0.019545287,430450.85
63,freicoin,,0.008889861,408601.05
64,infinitecoin,,0.000004304,389956.18
65,riecoin,,0.013234600,375222.00
66,unobtanium,,1.869240879,369107.78
67,circuits-of-value,,0.000895389,358155.00
68,digitalcoin,,0.009985732,343407.25
69,cloakcoin,,0.068369000,329833.93
70,bitmark,,0.121053778,309285.26
71,freedomcoin,,0.044698000,291442.80
72,okcash,,0.004237991,289472.62
73,zcoin,,0.795741000,276321.06
74,verge,,0.000021396,273734.26
75,electronicgulden,,0.015540840,232140.33
76,pandacoin,,0.000007132,231900.87
77,einsteinium,,0.001006592,205666.15
78,crown,,0.018273000,205045.37
79,zclassic,,5.177690000,189503.00
80,maza,,0.000164039,177962.84
81,bitcoin-plus,,1.904594660,167093.90
82,maxcoin,,0.003667579,152055.75
83,groestlcoin,,0.001882884,123829.69
84,whitecoin,,0.000313814,96210.42
85,bitbar,,3.134467865,89065.90
86,artbyte,,0.000121246,86642.01
87,bean-cash,,0.000049925,81899.91
88,pakcoin,,0.002590870,72019.00
89,canada-ecoin,,0.000584835,56673.47
90,litedoge,,0.000004000,54790.38
91,terracoin,,0.002819000,46964.48
92,globalboost,,0.001760000,14294.00
93,unitus,,0.000193000,7126.33
