Rank,ID,Name,Price (USD),Market Cap (USD)
1,bitcoin,,222.040158788,3070809845.03
2,ripple,,0.014057000,448538509.66
3,litecoin,,1.762269323,64164673.66
4,bitshares,,0.008866498,22164162.92
5,dash,,2.833804403,14510535.12
6,dogecoin,,0.000140722,13808427.48
7,maidsafecoin,,0.029711000,13445784.71
8,stellar,,0.003478666,12539688.37
9,nxt,,0.011065257,11065225.14
10,peercoin,,0.354058595,7818807.31
11,namecoin,,0.456702944,4975344.70
12,counterparty,,1.259408681,3332847.50
13,monero,,0.248052289,1542369.04
14,bytecoin,,0.000008882,1505489.53
15,blackcoin,,0.018321103,1370077.88
16,monacoin,,0.073715830,1215024.86
17,omni,,2.120486130,1138414.79
18,swarm,,0.010228352,1022277.08
19,clams,,1.526000000,799415.00
20,unobtanium,,4.040668616,782358.30
21,vcash,,0.701481000,701481.00
22,reddcoin,,0.000022855,626400.58
23,digibyte,,0.000178119,618915.18
24,digitalnote,,0.000088945,606584.03
25,novacoin,,0.546229514,501707.99
26,ixcoin,,0.022272382,467717.92
27,worldcoin,,0.004486415,330702.66
28,nav-coin,,0.005692230,329761.00
29,curecoin,,0.012541804,315385.84
30,primecoin,,0.032752611,292057.82
31,feathercoin,,0.004014042,285535.18
32,viacoin,,0.020823654,274219.73
33,blocknet,,0.026005800,260330.00
34,infinitecoin,,0.000002793,253010.04
35,maxcoin,,0.006152971,242234.65
36,signum,,0.000405078,236259.23
37,potcoin,,0.001230868,225804.57
38,pandacoin,,0.000006771,219498.02
39,zetacoin,,0.001194157,193162.73
40,circuits-of-value,,0.000428227,171290.00
41,vertcoin,,0.013566059,165531.69
42,emercoin,,0.054885800,164657.00
43,maza,,0.000220977,143878.11
44,cloakcoin,,0.031256376,142336.60
45,solarcoin,,0.004021085,135193.46
46,syscoin,,0.000314143,125782.37
47,goldcoin,,0.003601802,122371.32
48,digitalcoin,,0.006034008,120271.38
49,diamond,,0.120221446,105110.93
50,deutsche-emark,,0.006676140,103711.00
51,myriadcoin,,0.000075620,73905.19
52,freicoin,,0.001369229,62933.31
53,whitecoin,,0.000193175,58836.61
54,hyperstake,,0.000461874,52242.80
55,riecoin,,0.004535560,47594.00
56,bitmark,,0.050045253,46570.11
57,fedoracoin,,0.000000159,44575.24
58,electronicgulden,,0.007760040,41525.00
59,einsteinium,,0.000229442,38199.70
60,auroracoin,,0.014580989,34321.87
61,verge,,0.000005130,33586.21
62,gamecredits,,0.000742839,33295.04
63,terracoin,,0.004771644,31560.30
64,artbyte,,0.000069432,28831.76
65,groestlcoin,,0.000395231,21778.23
66,bitcoin-plus,,0.218165000,12075.00
67,bitbar,,0.710486452,11558.90
68,phoenixcoin,,0.000301429,8118.06
69,okcash,,0.000185043,7218.00
70,unitus,,0.000401383,2070.00
71,luckycoin,,0.000071540,1342.37
72,canada-ecoin,,0.000015196,160.00
73,globalboost,,0.000002000,29.79
74,nexus,,0.001076160,0.00
